year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2021,3,12,,False,732,,-199,-294,-77.5,0
2022,3,12,,False,634,,-275,-281,-74.2,0
2023,3,12,,False,1653,123,177,221,58.3,0
2024,3,12,,False,2421,425,428,344,90.8,0
2024,12,3,,False,659,155,146,96,25.3,
2025,3,3,25/05/15,False,759,179,174,107,28.2,
2025,3,12,25/04/07,True,2651,571,545,387,81.3,0
2025,3,12,25/05/15,False,2694,607,587,394,103.9,0
2025,6,3,25/08/13,False,726,180,186,127,27.1,
2025,9,3,25/11/13,False,780,230,229,154,32.5,
2025,12,3,26/02/13,False,742,193,190,127,26.8,
2026,3,12,25/05/15,True,3000,680,652,437,91.8,25
2026,3,12,26/02/13,True,3000,755,755,500,104.9,30
