year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2021,3,12,,False,562,,-1611,-1613,-119.2,0
2022,3,12,,False,601,,-1792,-19848,-1388.9,0
2023,3,12,,False,3681,-3999,-3453,-4117,-236.3,0
2024,3,12,,False,5567,-2554,-2490,-4049,-215.2,0
2024,12,3,25/03/27,False,1764,-113,-121,-122,-6.5,
2025,3,3,25/05/14,False,3453,202,116,-6,-0.3,
2025,3,12,25/03/27,True,7072,-1890,-1734,-1794,-75.9,0
2025,3,12,25/05/14,False,7465,-1219,-1414,-1544,-81.8,0
2025,6,3,25/08/08,False,1459,-196,-223,-285,-12.1,
2026,3,12,25/05/14,True,7000,,,,,0
